Census Tract,California County,ZIP,CES 4.0 Score,CES 4.0 Percentile
6037208720,Los Angeles,90057,54.58,92.17
6037408202,Los Angeles,91745,54.57,92.16
6037533201,Los Angeles,90255,54.56,92.15
6037602104,Los Angeles,90250,54.55,92.13
6037433802,Los Angeles,91733,54.53,92.12
6037219700,Los Angeles,90016,54.48,92.11
6065041600,Riverside,92879,54.48,92.1
6037542900,Los Angeles,90220,54.45,92.08
6099002002,Stanislaus,95357,54.44,92.07
6037120108,Los Angeles,91402,54.41,92.06
6037542105,Los Angeles,90221,54.4,92.04
6047001602,Merced,95341,54.4,92.03
6037195720,Los Angeles,90026,54.38,92.02
6019002100,Fresno,93728,54.37,92.01
6077001700,San Joaquin,95205,54.36,91.99
6013377000,Contra Costa,94801,54.35,91.98
6037534001,Los Angeles,90201,54.34,91.97
6037543903,Los Angeles,90745,54.34,91.96
6037433307,Los Angeles,91732,54.32,91.94
6107002202,Tulare,93274,54.31,91.93
6037407601,Los Angeles,91744,54.31,91.92
6071004103,San Bernardino,92407,54.3,91.91
6059087803,Orange,90680,54.29,91.89
6019007400,Fresno,93242,54.28,91.88
6037601402,Los Angeles,90301,54.28,91.87
6065041203,Riverside,92503,54.26,91.86
6037209402,Los Angeles,90057,54.24,91.84
6067009008,Sacramento,95670,54.23,91.83
6029000400,Kern,93308,54.23,91.82
6037405102,Los Angeles,91706,54.21,91.81
6037408401,Los Angeles,91745,54.19,91.79
6037127604,Los Angeles,91406,54.19,91.78
6037310501,Los Angeles,91504,54.17,91.77
6111004902,Ventura,93030,54.1,91.75
6037404702,Los Angeles,91706,54.09,91.74
6065046200,Riverside,92225,54.08,91.73
6073003901,San Diego,92113,54.03,91.72
6065041410,Riverside,92879,54.03,91.7
6037534804,Los Angeles,90255,54.01,91.69
6037296220,Los Angeles,90731,54.01,91.68
6037541001,Los Angeles,90248,53.98,91.67
6037573002,Los Angeles,90806,53.98,91.65
6019002501,Fresno,93703,53.98,91.64
6037238200,Los Angeles,90044,53.98,91.63
6031001601,Kings,93239,53.97,91.62
6037199400,Los Angeles,90031,53.97,91.6
6107001100,Tulare,93291,53.94,91.59
6077000402,San Joaquin,95202,53.92,91.58
6059086802,Orange,92801,53.91,91.57
6037432300,Los Angeles,91731,53.91,91.55
6029001902,Kern,93304,53.89,91.54
6037532605,Los Angeles,90255,53.88,91.53
6037190901,Los Angeles,90038,53.85,91.52
6037310703,Los Angeles,91502,53.79,91.5
6037550300,Los Angeles,90650,53.74,91.49
6037190802,Los Angeles,90028,53.74,91.48
6019003807,Fresno,93722,53.72,91.46
6059074405,Orange,92701,53.72,91.45
6037543501,Los Angeles,90745,53.67,91.44
6037212304,Los Angeles,90005,53.66,91.43
6001409500,Alameda,94621,53.65,91.41
6037576302,Los Angeles,90813,53.63,91.4
6065041001,Riverside,92503,53.58,91.39
6037208802,Los Angeles,90057,53.56,91.38
6037232200,Los Angeles,90037,53.55,91.36
6037128210,Los Angeles,91401,53.53,91.35
6029004301,Kern,93280,53.53,91.34
6067005205,Sacramento,95826,53.5,91.33
6019005408,Fresno,93710,53.5,91.31
6037241300,Los Angeles,90044,53.47,91.3
6037197700,Los Angeles,90012,53.44,91.29
6037402405,Los Angeles,91768,53.43,91.28
6037123010,Los Angeles,91352,53.42,91.26
6037127803,Los Angeles,91405,53.41,91.25
6001403000,Alameda,94607,53.41,91.24
6071003302,San Bernardino,92316,53.39,91.23
6037228320,Los Angeles,90011,53.36,91.21
6037602004,Los Angeles,90303,53.35,91.2
6037540102,Los Angeles,90262,53.34,91.19
6037502500,Los Angeles,90660,53.33,91.17
6037115302,Los Angeles,91324,53.32,91.16
6037241110,Los Angeles,90061,53.31,91.15
6077005109,San Joaquin,95336,53.31,91.14
6037291300,Los Angeles,90248,53.29,91.12
6037294302,Los Angeles,90744,53.28,91.11
6037201700,Los Angeles,90032,53.28,91.1
6071002501,San Bernardino,92335,53.27,91.09
6037124201,Los Angeles,91606,53.26,91.07
6037302504,Los Angeles,91205,53.23,91.06
6025010400,Imperial,92227,53.21,91.05
6099001500,Stanislaus,95358,53.21,91.04
6037134520,Los Angeles,91303,53.2,91.02
6029002700,Kern,93304,53.18,91.01
6037602802,Los Angeles,90044,53.17,91
6065031300,Riverside,92504,53.16,90.99
6019007002,Fresno,93662,53.14,90.97
6037294620,Los Angeles,90744,53.14,90.96
6037121600,Los Angeles,91605,53.09,90.95
6001410500,Alameda,94607,53.08,90.94
6073003404,San Diego,92102,53.07,90.92
6037402902,Los Angeles,91766,53.05,90.91
6071007200,San Bernardino,92408,53.05,90.9
6037232110,Los Angeles,90037,53.04,90.89
6099002604,Stanislaus,95307,53.03,90.87
6031000900,Kings,93230,53.02,90.86
6019003201,Fresno,93703,52.94,90.85
6099000803,Stanislaus,95350,52.94,90.83
6037134710,Los Angeles,91306,52.93,90.82
6037408140,Los Angeles,91744,52.91,90.81
6037294810,Los Angeles,90744,52.91,90.8
6037502601,Los Angeles,90660,52.86,90.78
6037293202,Los Angeles,90501,52.84,90.77
6029003103,Kern,93307,52.83,90.76
6037531502,Los Angeles,90022,52.83,90.75
6037120400,Los Angeles,91402,52.83,90.73
6037228220,Los Angeles,90011,52.82,90.72
6101050302,Sutter,95991,52.74,90.71
6037541802,Los Angeles,90262,52.74,90.7
6037127910,Los Angeles,91405,52.73,90.68
6071003609,San Bernardino,92316,52.72,90.67
6019003702,Fresno,93705,52.67,90.66
6095251802,Solano,94589,52.66,90.65
6037535702,Los Angeles,90280,52.64,90.63
6037117530,Los Angeles,91343,52.64,90.62
6065040203,Riverside,92509,52.6,90.61
6037121101,Los Angeles,91352,52.6,90.6
6037600902,Los Angeles,90302,52.56,90.58
6067006202,Sacramento,95815,52.56,90.57
6031000800,Kings,93230,52.55,90.56
6073012501,San Diego,91910,52.53,90.54
6031001002,Kings,93230,52.52,90.53
6037533402,Los Angeles,90270,52.52,90.52
6037218800,Los Angeles,90018,52.49,90.51
6037405201,Los Angeles,91706,52.47,90.49
6019003202,Fresno,93703,52.45,90.48
6037530004,Los Angeles,90640,52.44,90.47
6037231800,Los Angeles,90037,52.43,90.46
6037132700,Los Angeles,91335,52.43,90.44
6037208903,Los Angeles,90057,52.41,90.43
6037573300,Los Angeles,90806,52.39,90.42
6039000602,Madera,93638,52.38,90.41
6037192610,Los Angeles,90004,52.36,90.39
6073003403,San Diego,92102,52.34,90.38
6029003000,Kern,93304,52.3,90.37
6037127103,Los Angeles,91405,52.29,90.36
6037542000,Los Angeles,90221,52.29,90.34
6029004102,Kern,93263,52.28,90.33
6037553504,Los Angeles,90723,52.25,90.32
6037555211,Los Angeles,90716,52.24,90.31
6071001400,San Bernardino,91762,52.22,90.29
6037433305,Los Angeles,91732,52.21,90.28
6001408900,Alameda,94621,52.21,90.27
6065044200,Riverside,92220,52.19,90.25
6037603102,Los Angeles,90247,52.19,90.24
6019008401,Fresno,93622,52.17,90.23
6037201402,Los Angeles,90032,52.16,90.22
6037209403,Los Angeles,90017,52.15,90.2
6019006201,Fresno,93657,52.15,90.19
6037532200,Los Angeles,90640,52.15,90.18
6037602700,Los Angeles,90250,52.14,90.17
6077005129,San Joaquin,95330,52.13,90.15
6037542501,Los Angeles,90220,52.1,90.14
6037602600,Los Angeles,90249,52.08,90.13
6037208610,Los Angeles,90026,52.04,90.12
6037209401,Los Angeles,90057,52.03,90.1
6037432500,Los Angeles,91732,52.03,90.09
6037127300,Los Angeles,91406,52.02,90.08
6037531902,Los Angeles,90022,52.02,90.07
6037207301,Los Angeles,90013,52.01,90.05
6037134521,Los Angeles,91303,52,90.04
6037120105,Los Angeles,91402,52,90.03
6077001500,San Joaquin,95205,51.98,90.02
6037117407,Los Angeles,91343,51.97,90
6099003603,Stanislaus,95380,51.96,89.99
6029002302,Kern,93307,51.95,89.98
6059099601,Orange,92683,51.94,89.96
6037402403,Los Angeles,91768,51.94,89.95
6037302503,Los Angeles,91205,51.92,89.94
6037534404,Los Angeles,90201,51.92,89.93
6037128400,Los Angeles,91411,51.9,89.91
6059075002,Orange,92701,51.89,89.9
6107004102,Tulare,93257,51.89,89.89
6037208902,Los Angeles,90017,51.89,89.88
6099002004,Stanislaus,95354,51.88,89.86
6037554302,Los Angeles,90706,51.86,89.85
6037294110,Los Angeles,90744,51.84,89.84
6037433306,Los Angeles,91732,51.84,89.83
6031001200,Kings,93230,51.83,89.81
6037236100,Los Angeles,90008,51.79,89.8
6019006501,Fresno,93654,51.79,89.79
6037207400,Los Angeles,90012,51.78,89.78
6077003113,San Joaquin,95207,51.78,89.76
6115040100,Yuba,95901,51.76,89.75
6037433602,Los Angeles,91770,51.74,89.74
6037210010,Los Angeles,90015,51.73,89.73
6037133100,Los Angeles,91335,51.71,89.71
6037575901,Los Angeles,90802,51.7,89.7
6037191610,Los Angeles,90029,51.68,89.69
6037530902,Los Angeles,90063,51.68,89.67
6037117405,Los Angeles,91343,51.67,89.66
6037237201,Los Angeles,90044,51.67,89.65
6019003809,Fresno,93722,51.66,89.64
6019004207,Fresno,93723,51.66,89.62
6059086601,Orange,92801,51.65,89.61
6037533701,Los Angeles,90270,51.65,89.6
6037191720,Los Angeles,90038,51.64,89.59
6037531901,Los Angeles,90022,51.64,89.57
6037530203,Los Angeles,90640,51.62,89.56
6059089003,Orange,92843,51.62,89.55
6065030503,Riverside,92507,51.59,89.54
6037320201,Los Angeles,91340,51.57,89.52
6037209810,Los Angeles,90006,51.53,89.51
6037237401,Los Angeles,90044,51.53,89.5
6037500600,Los Angeles,90660,51.52,89.49
6037402406,Los Angeles,91768,51.51,89.47
6073003603,San Diego,92113,51.5,89.46
6107003300,Tulare,93267,51.48,89.45
6037540800,Los Angeles,90059,51.48,89.44
6037124104,Los Angeles,91606,51.47,89.42
6077004404,San Joaquin,95240,51.46,89.41
6037551102,Los Angeles,90242,51.45,89.4
6047002302,Merced,93635,51.44,89.38
6037127606,Los Angeles,91406,51.44,89.37
6037531202,Los Angeles,90023,51.42,89.36
6037502100,Los Angeles,90606,51.42,89.35
6037208502,Los Angeles,90057,51.41,89.33
6037541801,Los Angeles,90262,51.39,89.32
6037404801,Los Angeles,91706,51.36,89.31
6037433403,Los Angeles,91732,51.36,89.3
6037533803,Los Angeles,90201,51.36,89.28
6037900300,Los Angeles,93535,51.35,89.27
6019005203,Fresno,93726,51.34,89.26
6111009100,Ventura,93030,51.33,89.25
6073012502,San Diego,91910,51.3,89.23
6037239801,Los Angeles,90001,51.3,89.22
6019001407,Fresno,93727,51.29,89.21
6037540101,Los Angeles,90262,51.26,89.2
6037600304,Los Angeles,90044,51.26,89.18
6037238100,Los Angeles,90047,51.25,89.17
6037310601,Los Angeles,91504,51.25,89.16
6037302506,Los Angeles,91205,51.24,89.15
6037132001,Los Angeles,91406,51.24,89.13
6059074300,Orange,92707,51.23,89.12
6037302301,Los Angeles,91204,51.22,89.11
6037530400,Los Angeles,91754,51.21,89.09
6037576200,Los Angeles,90802,51.17,89.08
6071003505,San Bernardino,92376,51.17,89.07
6037572302,Los Angeles,90810,51.14,89.06
6071004202,San Bernardino,92411,51.13,89.04
6037602105,Los Angeles,90250,51.12,89.03
6029006401,Kern,93241,51.11,89.02
6037543502,Los Angeles,90502,51.1,89.01
6029003202,Kern,93307,51.08,88.99
6037572400,Los Angeles,90810,51.08,88.98
6037407001,Los Angeles,91746,51.08,88.97
6019006900,Fresno,93616,51.08,88.96
6037221601,Los Angeles,90007,51.08,88.94
6037231210,Los Angeles,90037,51.06,88.93
6047002202,Merced,93635,51.06,88.92
6067006300,Sacramento,95815,51.06,88.91
6107003001,Tulare,93274,51.05,88.89
6037570303,Los Angeles,90805,51.03,88.88
6037554403,Los Angeles,90706,51,88.87
6019006502,Fresno,93646,50.99,88.86
6025010200,Imperial,92281,50.99,88.84
6077005110,San Joaquin,95336,50.97,88.83
6037900602,Los Angeles,93535,50.94,88.82
6037532101,Los Angeles,90640,50.94,88.8
6037237710,Los Angeles,90044,50.94,88.79
6037123204,Los Angeles,91606,50.94,88.78
6037533202,Los Angeles,90255,50.91,88.77
6037572700,Los Angeles,90810,50.89,88.75
6037403000,Los Angeles,91766,50.89,88.74
6037542700,Los Angeles,90220,50.88,88.73
6037302202,Los Angeles,91205,50.88,88.72
6037190520,Los Angeles,90027,50.84,88.7
6037123410,Los Angeles,91605,50.82,88.69
6019003701,Fresno,93705,50.81,88.68
6001402500,Alameda,94607,50.81,88.67
6037402501,Los Angeles,91766,50.81,88.65
6025011300,Imperial,92243,50.8,88.64
6067002000,Sacramento,95818,50.79,88.63
6037531201,Los Angeles,90063,50.76,88.62
6059099802,Orange,92683,50.74,88.6
6029000600,Kern,93301,50.69,88.59
6037232400,Los Angeles,90062,50.69,88.58
6037900701,Los Angeles,93534,50.67,88.57
6071009117,San Bernardino,92301,50.67,88.55
6059088101,Orange,92841,50.66,88.54
6037534803,Los Angeles,90255,50.64,88.53
6071006204,San Bernardino,92404,50.63,88.51
6075017902,San Francisco,94130,50.63,88.5
6107003901,Tulare,93257,50.62,88.49
6099002402,Stanislaus,95358,50.62,88.48
6013366002,Contra Costa,94806,50.62,88.46
6031000200,Kings,93245,50.56,88.45
6077002800,San Joaquin,95206,50.55,88.44
6037104704,Los Angeles,91331,50.52,88.43
6037235202,Los Angeles,90043,50.51,88.41
6075023103,San Francisco,94124,50.51,88.4
6037209200,Los Angeles,90017,50.5,88.39
6071001813,San Bernardino,91761,50.49,88.38
6037104821,Los Angeles,91331,50.47,88.36
6067004702,Sacramento,95823,50.47,88.35
6019002701,Fresno,93702,50.46,88.34
6037127603,Los Angeles,91406,50.45,88.33
6037221402,Los Angeles,90018,50.42,88.31
6037297120,Los Angeles,90731,50.37,88.3
6001409400,Alameda,94603,50.37,88.29
6037224320,Los Angeles,90015,50.36,88.28
6073003501,San Diego,92113,50.35,88.26
6037236202,Los Angeles,90008,50.33,88.25
6037910101,Los Angeles,93552,50.31,88.24
6037535605,Los Angeles,90280,50.31,88.22
6037405001,Los Angeles,91706,50.27,88.21
6037603005,Los Angeles,90247,50.27,88.2
6037104610,Los Angeles,91331,50.25,88.19
6037237500,Los Angeles,90044,50.25,88.17
6019007700,Fresno,93656,50.23,88.16
6037542800,Los Angeles,90220,50.23,88.15
6037502402,Los Angeles,90660,50.23,88.14
6071003102,San Bernardino,92335,50.22,88.12
6029004901,Kern,93215,50.22,88.11
6099001601,Stanislaus,95351,50.2,88.1
6001406000,Alameda,94606,50.2,88.09
6059011602,Orange,92831,50.2,88.07
6037207502,Los Angeles,90071,50.2,88.06
6059087901,Orange,90680,50.18,88.05
6037405202,Los Angeles,91706,50.15,88.04
6065045303,Riverside,92201,50.13,88.02
6037552602,Los Angeles,90650,50.12,88.01
6019001600,Fresno,93625,50.09,88
6037221500,Los Angeles,90018,50.09,87.99
6037131800,Los Angeles,91335,50.07,87.97
6037432601,Los Angeles,91732,50.06,87.96
6107001004,Tulare,93291,50.06,87.95
6059074502,Orange,92707,50.05,87.93
6037530802,Los Angeles,90063,50.04,87.92
6029003115,Kern,93304,50.03,87.91
6037134720,Los Angeles,91306,50.01,87.9
6073003301,San Diego,92113,50,87.88
6037231220,Los Angeles,90037,49.99,87.87
6107001200,Tulare,93291,49.98,87.86
6037115403,Los Angeles,91325,49.97,87.85
6037128601,Los Angeles,91401,49.96,87.83
6037296600,Los Angeles,90731,49.96,87.82
6037218210,Los Angeles,90019,49.94,87.81
6059086404,Orange,92805,49.94,87.8
6037404301,Los Angeles,91702,49.93,87.78
6037106520,Los Angeles,91342,49.93,87.77
6037119340,Los Angeles,91402,49.92,87.76
6071001104,San Bernardino,91762,49.91,87.75
6059074901,Orange,92703,49.88,87.73
6065030200,Riverside,92501,49.87,87.72
6073014400,San Diego,91945,49.87,87.71
6071001308,San Bernardino,91764,49.87,87.7
6077002100,San Joaquin,95205,49.86,87.68
6059011720,Orange,92870,49.84,87.67
6037402904,Los Angeles,91766,49.84,87.66
6059087102,Orange,92801,49.82,87.64
6037134001,Los Angeles,91303,49.8,87.63
6029000101,Kern,93308,49.77,87.62
6037980010,Los Angeles,90012,49.77,87.61
6037553602,Los Angeles,90723,49.76,87.59
6037191120,Los Angeles,90029,49.72,87.58
6059086407,Orange,92806,49.72,87.57
6013381000,Contra Costa,94804,49.7,87.56
6037482402,Los Angeles,91770,49.7,87.54
6037433601,Los Angeles,91770,49.7,87.53
6037139504,Los Angeles,91316,49.69,87.52
6107000502,Tulare,93618,49.68,87.51
6037221110,Los Angeles,90006,49.68,87.49
6037127605,Los Angeles,91406,49.68,87.48
6037203200,Los Angeles,90033,49.66,87.47
6037237300,Los Angeles,90047,49.65,87.46
6037121221,Los Angeles,91352,49.61,87.44
6037530301,Los Angeles,90022,49.6,87.43
6037570304,Los Angeles,90805,49.59,87.42
6037530302,Los Angeles,90022,49.56,87.41
6037301701,Los Angeles,91202,49.53,87.39
6037237720,Los Angeles,90044,49.52,87.38
6037408139,Los Angeles,91744,49.5,87.37
6001432501,Alameda,94577,49.49,87.36
6037602003,Los Angeles,90303,49.45,87.34
6037533107,Los Angeles,90255,49.44,87.33
6037533203,Los Angeles,90255,49.43,87.32
6067008908,Sacramento,95670,49.42,87.3
6037132300,Los Angeles,91335,49.42,87.29
6037402102,Los Angeles,91767,49.38,87.28
6113010101,Yolo,95605,49.37,87.27
6037554105,Los Angeles,90706,49.36,87.25
6013358000,Contra Costa,94572,49.34,87.24
6037602508,Los Angeles,90250,49.34,87.23
6071009500,San Bernardino,92311,49.33,87.22
6037191410,Los Angeles,90029,49.33,87.2
6075023001,San Francisco,94124,49.33,87.19
6037530102,Los Angeles,90640,49.3,87.18
6037540202,Los Angeles,90262,49.3,87.17
6019006700,Fresno,93654,49.29,87.15
6037191203,Los Angeles,90029,49.27,87.14
6073002712,San Diego,92105,49.26,87.13
6071005200,San Bernardino,92404,49.25,87.12
6037407701,Los Angeles,91744,49.24,87.1
6037201501,Los Angeles,90032,49.23,87.09
6037132900,Los Angeles,91335,49.23,87.08
6037603900,Los Angeles,90260,49.21,87.07
6037139302,Los Angeles,91356,49.21,87.05
6037302104,Los Angeles,91205,49.2,87.04
6037132002,Los Angeles,91406,49.2,87.03
6115040400,Yuba,95961,49.2,87.01
6037104620,Los Angeles,91331,49.19,87
6107003700,Tulare,93257,49.18,86.99
6019003003,Fresno,93727,49.18,86.98
6029006304,Kern,93203,49.17,86.96
6071005800,San Bernardino,92410,49.17,86.95
6013375000,Contra Costa,94801,49.16,86.94
6071003900,San Bernardino,92376,49.13,86.93
6037552200,Los Angeles,90650,49.13,86.91
6071009800,San Bernardino,92395,49.13,86.9
6037407102,Los Angeles,91746,49.13,86.89
6037204200,Los Angeles,90033,49.12,86.88
6037218120,Los Angeles,90019,49.1,86.86
6067004602,Sacramento,95824,49.1,86.85
6037125320,Los Angeles,91601,49.07,86.84
6025010500,Imperial,92227,49.07,86.83
6073011700,San Diego,91950,49.07,86.81
6077002503,San Joaquin,95206,49.07,86.8
6013314104,Contra Costa,94565,49.04,86.79
6001432400,Alameda,94577,49.04,86.78
6071006500,San Bernardino,92410,49.03,86.76
6037232300,Los Angeles,90037,49.03,86.75
6037602301,Los Angeles,90250,49.02,86.74
6037221810,Los Angeles,90007,49,86.72
6077000500,San Joaquin,95205,48.99,86.71
6037231500,Los Angeles,90062,48.99,86.7
6029003900,Kern,93263,48.98,86.69
6107000201,Tulare,93647,48.97,86.67
6029001202,Kern,93305,48.95,86.66
6019003301,Fresno,93703,48.94,86.65
6037600912,Los Angeles,90302,48.93,86.64
6037502401,Los Angeles,90660,48.91,86.62
6037115404,Los Angeles,91324,48.88,86.61
6073002502,San Diego,92105,48.88,86.6
6077001600,San Joaquin,95205,48.86,86.59
6037531604,Los Angeles,90022,48.86,86.57
6059087504,Orange,92802,48.83,86.56
6019007003,Fresno,93662,48.83,86.55
6037601900,Los Angeles,90303,48.81,86.54
6037433304,Los Angeles,91732,48.81,86.52
6029002900,Kern,93304,48.79,86.51
6001401600,Alameda,94607,48.78,86.5
6073003502,San Diego,92113,48.78,86.49
6037220000,Los Angeles,90016,48.77,86.47
6059086501,Orange,92805,48.77,86.46
6047000902,Merced,95341,48.76,86.45
6107000202,Tulare,93646,48.73,86.43
6037573100,Los Angeles,90806,48.72,86.42
6037570603,Los Angeles,90805,48.72,86.41
6037552301,Los Angeles,90650,48.71,86.4
6065045706,Riverside,92236,48.71,86.38
6065042515,Riverside,92553,48.7,86.37
6071006301,San Bernardino,92404,48.69,86.36
6037119342,Los Angeles,91402,48.67,86.35
6065041500,Riverside,92880,48.66,86.33
6019007600,Fresno,93706,48.64,86.32
6071003000,San Bernardino,92335,48.64,86.31
6037900804,Los Angeles,93534,48.63,86.3
6013310000,Contra Costa,94565,48.63,86.28
6029004500,Kern,93249,48.62,86.27
6071004101,San Bernardino,92407,48.62,86.26
6071006203,San Bernardino,92404,48.62,86.25
6071002803,San Bernardino,92335,48.61,86.23
6073004800,San Diego,92102,48.6,86.22
6037191301,Los Angeles,90029,48.57,86.21
6065040303,Riverside,92509,48.55,86.2
6095250801,Solano,94592,48.52,86.18
6037575202,Los Angeles,90813,48.51,86.17
6059074003,Orange,92707,48.5,86.16
6065040102,Riverside,92509,48.49,86.14
6019004205,Fresno,93722,48.46,86.13
6037134903,Los Angeles,91303,48.46,86.12
6001407200,Alameda,94601,48.46,86.11
