Census Tract,California County,ZIP,CES 3.0 Score,CES 3.0 Percentile
6037575803,Los Angeles,90813,53.83,92.28
6037123301,Los Angeles,91605,53.81,92.27
6037302504,Los Angeles,91205,53.80,92.26
6085503105,Santa Clara,95122,53.78,92.24
6037533703,Los Angeles,90270,53.76,92.23
6037209402,Los Angeles,90057,53.74,92.22
6037502802,Los Angeles,90670,53.72,92.21
6037228310,Los Angeles,90011,53.71,92.19
6037296600,Los Angeles,90731,53.70,92.18
6037231400,Los Angeles,90062,53.70,92.17
6037402102,Los Angeles,91767,53.64,92.16
6013377000,Contra Costa,94801,53.63,92.14
6037570501,Los Angeles,90805,53.62,92.13
6037402101,Los Angeles,91767,53.61,92.12
6037311801,Los Angeles,91502,53.60,92.10
6037195710,Los Angeles,90026,53.59,92.09
6037433305,Los Angeles,91732,53.58,92.08
6037603704,Los Angeles,90250,53.57,92.07
6037602508,Los Angeles,90250,53.55,92.05
6037534001,Los Angeles,90201,53.54,92.04
6037241300,Los Angeles,90044,53.51,92.03
6037573300,Los Angeles,90806,53.51,92.02
6071009117,San Bernardino,92301,53.50,92.00
6037121801,Los Angeles,91605,53.46,91.99
6099000602,Stanislaus ,95351,53.45,91.98
6037232110,Los Angeles,90037,53.45,91.97
6047002401,Merced ,93620,53.44,91.95
6099000510,Stanislaus ,95358,53.43,91.94
6037570603,Los Angeles,90805,53.43,91.93
6065046500,Riverside ,92521,53.41,91.92
6037302202,Los Angeles,91205,53.41,91.90
6037404801,Los Angeles,91706,53.41,91.89
6037551800,Los Angeles,90242,53.40,91.88
6037224420,Los Angeles,90007,53.36,91.87
6037535102,Los Angeles,90002,53.36,91.85
6037502004,Los Angeles,90602,53.34,91.84
6037231100,Los Angeles,90007,53.31,91.83
6037197500,Los Angeles,90026,53.27,91.81
6065042902,Riverside ,92570,53.27,91.80
6037533701,Los Angeles,90270,53.27,91.79
6037576301,Los Angeles,90813,53.26,91.78
6019002905,Fresno ,93727,53.26,91.76
6037218210,Los Angeles,90019,53.23,91.75
6029001902,Kern ,93304,53.21,91.74
6037204200,Los Angeles,90033,53.19,91.73
6037237201,Los Angeles,90044,53.19,91.71
6037530602,Los Angeles,90063,53.19,91.70
6037502100,Los Angeles,90606,53.18,91.69
6037533402,Los Angeles,90270,53.16,91.68
6037405101,Los Angeles,91706,53.15,91.66
6037301502,Los Angeles,91201,53.14,91.65
6025012200,Imperial ,92231,53.14,91.64
6071002402,San Bernardino,92335,53.11,91.63
6037219010,Los Angeles,90018,53.11,91.61
6029004402,Kern ,93280,53.09,91.60
6065042901,Riverside ,92570,53.04,91.59
6037576302,Los Angeles,90813,53.03,91.58
6037552302,Los Angeles,90650,53.02,91.56
6037542000,Los Angeles,90221,53.02,91.55
6037207103,Los Angeles,90012,53.01,91.54
6037231500,Los Angeles,90062,53.01,91.52
6037575901,Los Angeles,90802,52.97,91.51
6037190901,Los Angeles,90038,52.96,91.50
6099003803,Stanislaus ,95380,52.95,91.49
6037121101,Los Angeles,91352,52.91,91.47
6059086802,Orange ,92801,52.85,91.46
6037191620,Los Angeles,90029,52.82,91.45
6037124204,Los Angeles,91601,52.82,91.44
6037228500,Los Angeles,90011,52.80,91.42
6037533702,Los Angeles,90270,52.80,91.41
6037231600,Los Angeles,90037,52.79,91.40
6037201700,Los Angeles,90032,52.79,91.39
6047001601,Merced ,95341,52.79,91.37
6019006602,Fresno ,93654,52.78,91.36
6071001812,San Bernardino,91761,52.72,91.35
6037211122,Los Angeles,90004,52.70,91.34
6037407200,Los Angeles,91744,52.69,91.32
6029003000,Kern ,93304,52.69,91.31
6037543306,Los Angeles,90745,52.69,91.30
6037211320,Los Angeles,90004,52.69,91.29
6037218300,Los Angeles,90019,52.68,91.27
6037301701,Los Angeles,91202,52.67,91.26
6107004200,Tulare ,93256,52.66,91.25
6037600502,Los Angeles,90303,52.62,91.23
6099000805,Stanislaus ,95350,52.59,91.22
6107000302,Tulare ,93631,52.59,91.21
6037531000,Los Angeles,90063,52.58,91.20
6059087405,Orange ,92805,52.58,91.18
6037296500,Los Angeles,90731,52.54,91.17
6001407300,Alameda ,94601,52.54,91.16
6037432601,Los Angeles,91732,52.53,91.15
6059001202,Orange ,90631,52.52,91.13
6077000402,San Joaquin,95202,52.48,91.12
6037534501,Los Angeles,90255,52.47,91.11
6067004501,Sacramento ,95824,52.47,91.10
6037540203,Los Angeles,90262,52.38,91.08
6059074003,Orange ,92707,52.37,91.07
6037533403,Los Angeles,90270,52.33,91.06
6037199400,Los Angeles,90031,52.32,91.05
6037433200,Los Angeles,91731,52.29,91.03
6037542900,Los Angeles,90220,52.28,91.02
6067005002,Sacramento ,95823,52.27,91.01
6037402405,Los Angeles,91768,52.26,91.00
6037541300,Los Angeles,90222,52.26,90.98
6037573003,Los Angeles,90806,52.24,90.97
6037228410,Los Angeles,90011,52.20,90.96
6071001307,San Bernardino,91764,52.20,90.94
6059086502,Orange ,92801,52.18,90.93
6019005202,Fresno ,93726,52.17,90.92
6037535607,Los Angeles,90280,52.15,90.91
6047002000,Merced ,95322,52.13,90.89
6071004302,San Bernardino,92411,52.11,90.88
6037191720,Los Angeles,90038,52.10,90.87
6037186403,Los Angeles,90065,52.09,90.86
6037132101,Los Angeles,91406,52.08,90.84
6037540501,Los Angeles,90262,52.07,90.83
6065045303,Riverside ,92201,52.07,90.82
6067007301,Sacramento ,95652,52.07,90.81
6037240800,Los Angeles,90002,52.05,90.79
6065042620,Riverside ,92571,52.05,90.78
6037222002,Los Angeles,90018,52.03,90.77
6037204300,Los Angeles,90033,52.02,90.76
6067004702,Sacramento ,95823,52.01,90.74
6037209102,Los Angeles,90017,52.00,90.73
6037124201,Los Angeles,91606,51.93,90.72
6037301702,Los Angeles,91203,51.93,90.71
6037191201,Los Angeles,90027,51.90,90.69
6037199800,Los Angeles,90031,51.89,90.68
6037240010,Los Angeles,90002,51.88,90.67
6025011500,Imperial ,92243,51.87,90.65
6037533804,Los Angeles,90201,51.84,90.64
6037543903,Los Angeles,90745,51.84,90.63
6037433306,Los Angeles,91732,51.80,90.62
6037602103,Los Angeles,90250,51.78,90.60
6071000201,San Bernardino,91763,51.78,90.59
6037197700,Los Angeles,90012,51.77,90.58
6037553902,Los Angeles,90723,51.76,90.57
6037310703,Los Angeles,91502,51.73,90.55
6037240020,Los Angeles,90002,51.73,90.54
6037502700,Los Angeles,90670,51.71,90.53
6019002903,Fresno ,93727,51.70,90.52
6037219020,Los Angeles,90018,51.69,90.50
6065041704,Riverside ,92882,51.65,90.49
6037125320,Los Angeles,91601,51.63,90.48
6037602104,Los Angeles,90250,51.62,90.47
6019003003,Fresno ,93727,51.60,90.45
6067006400,Sacramento ,95838,51.58,90.44
6075023103,San Francisco,94124,51.58,90.43
6037540102,Los Angeles,90262,51.57,90.41
6037573202,Los Angeles,90806,51.56,90.40
6037575201,Los Angeles,90813,51.55,90.39
6037554301,Los Angeles,90706,51.53,90.38
6037231900,Los Angeles,90037,51.50,90.36
6037532604,Los Angeles,90255,51.48,90.35
6037127920,Los Angeles,91405,51.47,90.34
6037553504,Los Angeles,90723,51.47,90.33
6037533201,Los Angeles,90255,51.46,90.31
6001409500,Alameda ,94621,51.44,90.30
6071000825,San Bernardino,91786,51.44,90.29
6019006501,Fresno ,93654,51.43,90.28
6073003603,San Diego,92113,51.41,90.26
6037127103,Los Angeles,91405,51.40,90.25
6071006301,San Bernardino,92404,51.39,90.24
6037502200,Los Angeles,90606,51.39,90.23
6037120030,Los Angeles,91402,51.35,90.21
6019001600,Fresno ,93625,51.33,90.20
6071001310,San Bernardino,91764,51.32,90.19
6037240402,Los Angeles,90044,51.31,90.18
6019007004,Fresno ,93662,51.29,90.16
6037224600,Los Angeles,90007,51.28,90.15
6037575902,Los Angeles,90802,51.28,90.14
6071009500,San Bernardino,92311,51.28,90.12
6065048800,Riverside ,92551,51.24,90.11
6071007603,San Bernardino,92346,51.24,90.10
6037191120,Los Angeles,90029,51.24,90.09
6113010102,Yolo ,95837,51.23,90.07
6065031601,Riverside ,92503,51.22,90.06
6037125310,Los Angeles,91601,51.22,90.05
6107004102,Tulare ,93257,51.20,90.04
6047000505,Merced ,95301,51.19,90.02
6037542103,Los Angeles,90221,51.19,90.01
6037240300,Los Angeles,90044,51.18,90.00
6071000203,San Bernardino,91763,51.17,89.99
6037218120,Los Angeles,90019,51.17,89.97
6037220000,Los Angeles,90016,51.17,89.96
6037482402,Los Angeles,91770,51.16,89.95
6037104810,Los Angeles,91331,51.15,89.94
6077000500,San Joaquin,95205,51.15,89.92
6037201501,Los Angeles,90032,51.12,89.91
6065040501,Riverside ,92509,51.11,89.90
6067007413,Sacramento ,95821,51.10,89.89
6099002504,Stanislaus ,95307,51.10,89.87
6019003202,Fresno ,93703,51.10,89.86
6071007305,San Bernardino,92354,51.09,89.85
6037224200,Los Angeles,90015,51.09,89.83
6037228320,Los Angeles,90011,51.08,89.82
6107000900,Tulare ,93291,51.07,89.81
6037573002,Los Angeles,90806,51.06,89.80
6037294610,Los Angeles,90744,51.01,89.78
6037311802,Los Angeles,91502,50.99,89.77
6067001101,Sacramento ,95814,50.98,89.76
6075980600,San Francisco,94124,50.95,89.75
6029004102,Kern ,93263,50.93,89.73
6037402904,Los Angeles,91766,50.92,89.72
6039000201,Madera ,93610,50.88,89.71
6037128400,Los Angeles,91411,50.87,89.70
6073004000,San Diego,92102,50.87,89.68
6059001304,Orange ,90631,50.86,89.67
6037531701,Los Angeles,90022,50.85,89.66
6037542105,Los Angeles,90221,50.85,89.65
6037408501,Los Angeles,91745,50.84,89.63
6019003701,Fresno ,93705,50.80,89.62
6077005109,San Joaquin,95336,50.79,89.61
6037600303,Los Angeles,90044,50.76,89.60
6037210010,Los Angeles,90015,50.75,89.58
6037232800,Los Angeles,90037,50.73,89.57
6037601501,Los Angeles,90304,50.70,89.56
6037122120,Los Angeles,91352,50.69,89.54
6085512602,Santa Clara,95020,50.69,89.53
6019001411,Fresno ,93727,50.68,89.52
6099002503,Stanislaus ,95307,50.63,89.51
6037192610,Los Angeles,90004,50.62,89.49
6037433401,Los Angeles,91733,50.61,89.48
6037600304,Los Angeles,90044,50.61,89.47
6065042300,Riverside ,92507,50.58,89.46
6037601402,Los Angeles,90301,50.57,89.44
6037575102,Los Angeles,90804,50.56,89.43
6065042510,Riverside ,92553,50.56,89.42
6111002905,Ventura ,93030,50.56,89.41
6037191500,Los Angeles,90029,50.55,89.39
6099000301,Stanislaus ,95367,50.55,89.38
6047002302,Merced ,93635,50.53,89.37
6037123103,Los Angeles,91606,50.52,89.36
6037405201,Los Angeles,91706,50.50,89.34
6037232200,Los Angeles,90037,50.49,89.33
6107004300,Tulare ,93219,50.48,89.32
6037408630,Los Angeles,91745,50.47,89.31
6067000600,Sacramento ,95814,50.46,89.29
6065040502,Riverside ,92509,50.46,89.28
6037123510,Los Angeles,91405,50.45,89.27
6037553502,Los Angeles,90723,50.44,89.25
6037530101,Los Angeles,90640,50.44,89.24
6067005001,Sacramento ,95828,50.44,89.23
6037532002,Los Angeles,90640,50.39,89.22
6075023200,San Francisco,94124,50.36,89.20
6019005100,Fresno ,93726,50.34,89.19
6037221810,Los Angeles,90007,50.33,89.18
6037601211,Los Angeles,90301,50.32,89.17
6037123420,Los Angeles,91606,50.30,89.15
6037433601,Los Angeles,91770,50.29,89.14
6001406000,Alameda ,94606,50.28,89.13
6059086702,Orange ,92801,50.28,89.12
6025011300,Imperial ,92243,50.27,89.10
6037203200,Los Angeles,90033,50.27,89.09
6037104404,Los Angeles,91331,50.26,89.08
6047002402,Merced ,93620,50.24,89.07
6071002704,San Bernardino,92377,50.24,89.05
6031001601,Kings ,93239,50.24,89.04
6013382000,Contra Costa,94804,50.24,89.03
6059074405,Orange ,92701,50.23,89.02
6029000200,Kern ,93308,50.22,89.00
6037185310,Los Angeles,90065,50.22,88.99
6065030501,Riverside ,92507,50.18,88.98
6037218900,Los Angeles,90018,50.16,88.96
6067004802,Sacramento ,95828,50.15,88.95
6037542800,Los Angeles,90220,50.13,88.94
6077001600,San Joaquin,95205,50.09,88.93
6037207302,Los Angeles,90013,50.09,88.91
6037237402,Los Angeles,90047,50.08,88.90
6037501400,Los Angeles,90601,50.07,88.89
6037502601,Los Angeles,90660,50.05,88.88
6085500100,Santa Clara,95112,50.03,88.86
6071006204,San Bernardino,92404,50.03,88.85
6037432500,Los Angeles,91732,50.03,88.84
6065042511,Riverside ,92553,50.03,88.83
6037573100,Los Angeles,90806,49.99,88.81
6077005302,San Joaquin,95376,49.99,88.80
6077003113,San Joaquin,95207,49.95,88.79
6099001604,Stanislaus ,95351,49.95,88.78
6037238320,Los Angeles,90044,49.94,88.76
6071001305,San Bernardino,91764,49.94,88.75
6019005408,Fresno ,93710,49.92,88.74
6037576401,Los Angeles,90813,49.89,88.72
6037407801,Los Angeles,91744,49.89,88.71
6037543905,Los Angeles,90745,49.87,88.70
6067004602,Sacramento ,95824,49.86,88.69
6013368002,Contra Costa,94806,49.85,88.67
6019003702,Fresno ,93705,49.83,88.66
6099004000,Stanislaus ,95358,49.82,88.65
6037543501,Los Angeles,90745,49.82,88.64
6065040203,Riverside ,92509,49.75,88.62
6065042512,Riverside ,92553,49.74,88.61
6059086601,Orange ,92801,49.72,88.60
6019007003,Fresno ,93662,49.72,88.59
6037238310,Los Angeles,90044,49.71,88.57
6071001002,San Bernardino,91762,49.69,88.56
6073003502,San Diego,92113,49.67,88.55
6037534804,Los Angeles,90255,49.67,88.54
6037501803,Los Angeles,90602,49.67,88.52
6065042506,Riverside ,92553,49.65,88.51
6029003112,Kern ,93313,49.64,88.50
6071000207,San Bernardino,91763,49.63,88.49
6037540800,Los Angeles,90059,49.61,88.47
6037570100,Los Angeles,90805,49.59,88.46
6077002702,San Joaquin,95215,49.56,88.45
6107000201,Tulare ,93647,49.56,88.43
6047001003,Merced ,95348,49.56,88.42
6037208301,Los Angeles,90026,49.55,88.41
6019004703,Fresno ,93705,49.54,88.40
6037531604,Los Angeles,90022,49.53,88.38
6037191710,Los Angeles,90038,49.51,88.37
6099000909,Stanislaus ,95350,49.51,88.36
6037533803,Los Angeles,90201,49.48,88.35
6037576402,Los Angeles,90813,49.47,88.33
6001402200,Alameda ,94607,49.46,88.32
6073012502,San Diego,91910,49.43,88.31
6037552602,Los Angeles,90650,49.42,88.30
6037213310,Los Angeles,90006,49.41,88.28
6065041002,Riverside ,92503,49.41,88.27
6037570304,Los Angeles,90805,49.41,88.26
6037551101,Los Angeles,90242,49.41,88.25
6037432202,Los Angeles,91770,49.40,88.23
6037236202,Los Angeles,90008,49.40,88.22
6037404901,Los Angeles,91706,49.40,88.21
6037237500,Los Angeles,90044,49.38,88.20
6065031401,Riverside ,92504,49.38,88.18
6037232600,Los Angeles,90037,49.36,88.17
6071001312,San Bernardino,91764,49.35,88.16
6037573004,Los Angeles,90806,49.35,88.14
6037402600,Los Angeles,91767,49.32,88.13
6037433307,Los Angeles,91732,49.31,88.12
6099002602,Stanislaus ,95307,49.29,88.11
6065042515,Riverside ,92553,49.27,88.09
6077001300,San Joaquin,95204,49.26,88.08
6037104704,Los Angeles,91331,49.25,88.07
6019003900,Fresno ,93630,49.25,88.06
6077004404,San Joaquin,95240,49.24,88.04
6037224410,Los Angeles,90007,49.23,88.03
6001409400,Alameda ,94603,49.22,88.02
6037128210,Los Angeles,91401,49.18,88.01
6037533203,Los Angeles,90255,49.17,87.99
6037191610,Los Angeles,90029,49.13,87.98
6099003603,Stanislaus ,95380,49.13,87.97
6037405202,Los Angeles,91706,49.11,87.96
6075017902,San Francisco,94130,49.09,87.94
6047002202,Merced ,93635,49.08,87.93
6025011900,Imperial ,92231,49.08,87.92
6037433402,Los Angeles,91733,49.07,87.91
6037234901,Los Angeles,90043,49.07,87.89
6037533503,Los Angeles,90255,49.05,87.88
6037554403,Los Angeles,90706,49.00,87.87
6037219700,Los Angeles,90016,48.99,87.85
6037237710,Los Angeles,90044,48.98,87.84
6037209300,Los Angeles,90017,48.97,87.83
6071003609,San Bernardino,92316,48.94,87.82
6067004701,Sacramento ,95823,48.89,87.80
6065030101,Riverside ,92507,48.89,87.79
6037572600,Los Angeles,90810,48.88,87.78
6037127803,Los Angeles,91405,48.88,87.77
6037603702,Los Angeles,90506,48.86,87.75
6013376000,Contra Costa,94801,48.86,87.74
6037530301,Los Angeles,90022,48.85,87.73
6037552301,Los Angeles,90650,48.84,87.72
6037109500,Los Angeles,91340,48.84,87.70
6037603200,Los Angeles,90248,48.83,87.69
6037104701,Los Angeles,91331,48.83,87.68
6037232300,Los Angeles,90037,48.81,87.67
6065042800,Riverside ,92570,48.80,87.65
6037500403,Los Angeles,90660,48.80,87.64
6071003505,San Bernardino,92376,48.78,87.63
6059087803,Orange ,90680,48.78,87.62
6065041703,Riverside ,92882,48.73,87.60
6031001300,Kings ,93212,48.73,87.59
6071009300,San Bernardino,92311,48.72,87.58
6073016202,San Diego,92020,48.71,87.56
6037224700,Los Angeles,90007,48.70,87.55
6073021900,San Diego,91950,48.70,87.54
6037208801,Los Angeles,90057,48.69,87.53
6037208502,Los Angeles,90057,48.68,87.51
6037433802,Los Angeles,91733,48.67,87.50
6037433602,Los Angeles,91770,48.66,87.49
6037552100,Los Angeles,90650,48.66,87.48
6019002200,Fresno ,93728,48.64,87.46
6067000500,Sacramento ,95814,48.64,87.45
6067009201,Sacramento ,95829,48.64,87.44
6037104821,Los Angeles,91331,48.63,87.43
6029004500,Kern ,93249,48.63,87.41
6037405002,Los Angeles,91706,48.61,87.40
6029003202,Kern ,93307,48.59,87.39
6037213202,Los Angeles,90006,48.58,87.38
6037576200,Los Angeles,90802,48.56,87.36
6037221500,Los Angeles,90018,48.53,87.35
6037402502,Los Angeles,91766,48.52,87.34
6085504318,Santa Clara,95131,48.52,87.33
6037534404,Los Angeles,90201,48.52,87.31
6013310000,Contra Costa,94565,48.52,87.30
6037236203,Los Angeles,90016,48.48,87.29
6067005502,Sacramento ,95815,48.48,87.27
6037191820,Los Angeles,90038,48.47,87.26
6037408140,Los Angeles,91744,48.47,87.25
6019004802,Fresno ,93705,48.47,87.24
6037553901,Los Angeles,90723,48.47,87.22
6067002100,Sacramento ,95818,48.47,87.21
6037552200,Los Angeles,90650,48.46,87.20
6025010400,Imperial ,92227,48.43,87.19
6019003500,Fresno ,93704,48.41,87.17
6037535501,Los Angeles,90280,48.41,87.16
6037231220,Los Angeles,90037,48.41,87.15
6037543802,Los Angeles,90745,48.39,87.14
6037237401,Los Angeles,90044,48.37,87.12
6071001702,San Bernardino,91762,48.35,87.11
6037572700,Los Angeles,90810,48.35,87.10
6037407302,Los Angeles,91744,48.34,87.09
6037121221,Los Angeles,91352,48.34,87.07
6107000502,Tulare ,93618,48.32,87.06
6071001706,San Bernardino,91762,48.32,87.05
6107000401,Tulare ,93618,48.30,87.03
6065040503,Riverside ,91752,48.29,87.02
6071003102,San Bernardino,92335,48.29,87.01
6013311000,Contra Costa,94565,48.28,87.00
6047001901,Merced ,95340,48.26,86.98
6047001700,Merced ,95341,48.25,86.97
6075023400,San Francisco,94124,48.25,86.96
6065041408,Riverside ,92505,48.21,86.95
6059011602,Orange ,92831,48.19,86.93
6019008200,Fresno ,93608,48.18,86.92
6071004301,San Bernardino,92410,48.17,86.91
6037221302,Los Angeles,90019,48.15,86.90
6095250701,Solano ,94590,48.15,86.88
6037120400,Los Angeles,91402,48.14,86.87
6067002000,Sacramento ,95818,48.12,86.86
6029004301,Kern ,93280,48.12,86.85
6081611900,San Mateo,94303,48.11,86.83
6037302201,Los Angeles,91205,48.11,86.82
6037408202,Los Angeles,91745,48.10,86.81
6037234700,Los Angeles,90043,48.10,86.80
6037533502,Los Angeles,90255,48.10,86.78
6025011100,Imperial ,92243,48.09,86.77
6037530302,Los Angeles,90022,48.05,86.76
6037191410,Los Angeles,90029,48.04,86.74
6037121600,Los Angeles,91605,48.03,86.73
6071006302,San Bernardino,92404,48.01,86.72
6073004700,San Diego,92102,47.99,86.71
6037603400,Los Angeles,90249,47.98,86.69
6001408900,Alameda ,94621,47.97,86.68
6037504101,Los Angeles,90638,47.96,86.67
6025012100,Imperial ,92231,47.95,86.66
6037551900,Los Angeles,90650,47.95,86.64
6059110606,Orange ,90621,47.90,86.63
6019007500,Fresno ,93609,47.90,86.62
6037213401,Los Angeles,90006,47.87,86.61
6037603900,Los Angeles,90260,47.83,86.59
6037238000,Los Angeles,90047,47.82,86.58
6037532200,Los Angeles,90640,47.82,86.57
6115040400,Yuba ,95961,47.81,86.56
6019006604,Fresno ,93654,47.79,86.54
6037241110,Los Angeles,90061,47.77,86.53
6037195804,Los Angeles,90026,47.77,86.52
6077003313,San Joaquin,95207,47.76,86.51
6029000101,Kern ,93308,47.74,86.49
6059074300,Orange ,92707,47.71,86.48
6037221304,Los Angeles,90019,47.69,86.47
6037532101,Los Angeles,90640,47.66,86.45
6037237600,Los Angeles,90044,47.66,86.44
6039000800,Madera ,93637,47.65,86.43
6059089004,Orange ,92703,47.63,86.42
6073011602,San Diego,91950,47.62,86.40
6065042513,Riverside ,92553,47.62,86.39
6037601302,Los Angeles,90302,47.60,86.38
6071006700,San Bernardino,92324,47.60,86.37
6037294421,Los Angeles,90710,47.60,86.35
6077002504,San Joaquin,95206,47.59,86.34
